0.000000	NaN	NaN
0.000000	NaN	NaN
400.000000	0.691379	0.006064
410.000000	0.770230	0.005146
420.000000	0.811970	0.003706
430.000000	0.823065	0.002852
440.000000	0.829226	0.000987
450.000000	0.835255	0.000918
460.000000	0.846079	0.000788
470.000000	0.852249	0.001043
480.000000	0.861273	0.000648
490.000000	0.866591	0.000588
500.000000	0.862665	0.000719
510.000000	0.863751	0.000730
520.000000	0.873246	0.000722
530.000000	0.883974	0.000427
540.000000	0.891901	0.001715
550.000000	0.892437	0.000429
560.000000	0.891174	0.000421
570.000000	0.886146	0.000666
580.000000	0.877506	0.000444
590.000000	0.865188	0.000271
600.000000	0.849379	0.000321
610.000000	0.830225	0.000373
620.000000	0.808417	0.000350
630.000000	0.784013	0.000352
640.000000	0.760195	0.000381
650.000000	0.736098	0.000284
660.000000	0.712110	0.000290
670.000000	0.690429	0.000223
680.000000	0.672501	0.000197
690.000000	0.654245	0.000278
700.000000	0.638987	0.000211
710.000000	0.625406	0.000189
720.000000	0.613505	0.000182
730.000000	0.602201	0.000190
740.000000	0.590531	0.000724
750.000000	0.575675	0.000156
760.000000	0.558122	0.000219
770.000000	0.537511	0.000143
780.000000	0.513876	0.000226
790.000000	0.489953	0.000154
800.000000	0.465520	0.000144
810.000000	0.441395	0.000090
820.000000	0.418577	0.000111
830.000000	0.397012	0.000208
840.000000	0.377130	0.000147
850.000000	0.359788	0.000112
860.000000	0.344708	0.000125
870.000000	0.331306	0.000124
880.000000	0.320670	0.000119
890.000000	0.311507	0.000132
900.000000	0.304497	0.000086
910.000000	0.299157	0.000088
920.000000	0.295737	0.000100
930.000000	0.294381	0.000068
940.000000	0.294132	0.000092
950.000000	0.295284	0.000088
960.000000	0.297215	0.000071
970.000000	0.300139	0.000087
980.000000	0.304149	0.000081
990.000000	0.308495	0.000125
1000.000000	0.313278	0.000763
1010.000000	0.317591	0.000509
1020.000000	0.320093	0.000820
1030.000000	0.324342	0.000907
1040.000000	0.328217	0.001422
1050.000000	0.330022	0.000768
1060.000000	0.331439	0.001044
1070.000000	0.333919	0.000479
1080.000000	0.334015	0.000522
1090.000000	0.333551	0.000998
1100.000000	0.329446	0.003173
1110.000000	0.328624	0.003664
1120.000000	0.334126	0.000971
1130.000000	0.334355	0.000809
1140.000000	0.333194	0.000825
1150.000000	0.333463	0.000974
1160.000000	0.334292	0.000553
1170.000000	0.335314	0.000499
1180.000000	0.334897	0.000760
1190.000000	0.336499	0.000916
1200.000000	0.338098	0.000759
1210.000000	0.340667	0.000702
1220.000000	0.342530	0.000880
1230.000000	0.345123	0.001429
1240.000000	0.349895	0.000682
1250.000000	0.353561	0.000499
1260.000000	0.358472	0.000568
1270.000000	0.365848	0.000485
1280.000000	0.372756	0.000786
1290.000000	0.381615	0.000698
1300.000000	0.391029	0.000829
1310.000000	0.401326	0.000417
1320.000000	0.412457	0.000609
1330.000000	0.420678	0.000409
1340.000000	0.430963	0.000360
1350.000000	0.445979	0.001344
1360.000000	0.457640	0.000702
1370.000000	0.455853	0.000641
1380.000000	0.477691	0.000812
1390.000000	0.474980	0.000773
1400.000000	0.480030	0.000628
1410.000000	0.481748	0.000403
1420.000000	0.482009	0.000358
1430.000000	0.476534	0.000561
1440.000000	0.459109	0.000329
1450.000000	0.433649	0.000268
1460.000000	0.403197	0.000332
1470.000000	0.367810	0.000463
1480.000000	0.334883	0.000345
1490.000000	0.309089	0.000425
1500.000000	0.294777	0.001870
1510.000000	0.281503	0.000962
1520.000000	0.275618	0.000554
1530.000000	0.270390	0.000438
1540.000000	0.268024	0.000615
1550.000000	0.263964	0.000557
1560.000000	0.258752	0.000535
1570.000000	0.254547	0.000533
1580.000000	0.252092	0.000256
1590.000000	0.251042	0.000607
1600.000000	0.257457	0.000949
1610.000000	0.258391	0.000118
1620.000000	0.260944	0.000168
1630.000000	0.263680	0.000163
1640.000000	0.267032	0.000216
1650.000000	0.271602	0.000352
1660.000000	0.276271	0.000208
1670.000000	0.281634	0.000147
1680.000000	0.286933	0.000178
1690.000000	0.293525	0.000270
1700.000000	0.300799	0.000297
1710.000000	0.309757	0.000270
1720.000000	0.318547	0.000261
1730.000000	0.326616	0.000212
1740.000000	0.333037	0.000420
1750.000000	0.338031	0.000244
1760.000000	0.341795	0.000354
1770.000000	0.344612	0.000235
1780.000000	0.347534	0.000291
1790.000000	0.352071	0.000229
1800.000000	0.359134	0.000238
1810.000000	0.367260	0.000355
1820.000000	0.374164	0.000355
1830.000000	0.382916	0.000453
1840.000000	0.382550	0.000451
1850.000000	0.381996	0.000418
1860.000000	0.384092	0.000400
1870.000000	0.373701	0.000251
1880.000000	0.348751	0.000408
1890.000000	0.334860	0.000329
1900.000000	0.304277	0.000412
1910.000000	0.263579	0.000664
1920.000000	0.228436	0.000178
1930.000000	0.194699	0.000425
1940.000000	0.165136	0.000827
1950.000000	0.141190	0.000320
1960.000000	0.121091	0.000238
1970.000000	0.105768	0.000258
1980.000000	0.095985	0.000865
1990.000000	0.090247	0.000227
2000.000000	0.086856	0.000377
2010.000000	0.083581	0.000408
2020.000000	0.080136	0.000325
2030.000000	0.077485	0.000450
2040.000000	0.075761	0.000364
2050.000000	0.076727	0.000544
2060.000000	0.078345	0.000262
2070.000000	0.080959	0.000484
2080.000000	0.082708	0.000413
2090.000000	0.083280	0.000362
2100.000000	0.082179	0.000417
2110.000000	0.080765	0.000430
2120.000000	0.078329	0.000525
2130.000000	0.075970	0.000522
2140.000000	0.074791	0.000474
2150.000000	0.073953	0.000534
2160.000000	0.073778	0.000290
2170.000000	0.075422	0.000633
2180.000000	0.080322	0.000509
2190.000000	0.086873	0.000554
2200.000000	0.096100	0.000710
2210.000000	0.102896	0.000558
2220.000000	0.109617	0.000631
2230.000000	0.116977	0.000542
2240.000000	0.127054	0.000387
2250.000000	0.139377	0.000451
2260.000000	0.150063	0.001853
2270.000000	0.164066	0.000563
2280.000000	0.170614	0.000397
2290.000000	0.171313	0.000562
2300.000000	0.168014	0.000360
2310.000000	0.165002	0.000482
2320.000000	0.163898	0.000631
2330.000000	0.156979	0.000854
2340.000000	0.152135	0.000498
2350.000000	0.144971	0.000838
2360.000000	0.137429	0.001229
2370.000000	0.129588	0.000338
2380.000000	0.121928	0.000786
2390.000000	0.113302	0.000521
2400.000000	0.106046	0.000898
2410.000000	0.101159	0.001003
2420.000000	0.096852	0.000817
2430.000000	0.096228	0.000938
