Detectors noises: Visible = 0+/-0mV, Infrared = 0+/-0mV
25
Incidence	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	30	60	60	60	60	60	60	60	60
Emergence	-70	-60	-40	-20	20	40	60	70	-70	-60	-40	-20	0	20	40	60	70	-70	-40	-20	0	20	40	60	70
Azimuth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Wavelength	NH4_Jarosite_i0e-70a0	NH4_Jarosite_i0e-60a0	NH4_Jarosite_i0e-40a0	NH4_Jarosite_i0e-20a0	NH4_Jarosite_i0e20a0	NH4_Jarosite_i0e40a0	NH4_Jarosite_i0e60a0	NH4_Jarosite_i0e70a0	NH4_Jarosite_i30e-70a0	NH4_Jarosite_i30e-60a0	NH4_Jarosite_i30e-40a0	NH4_Jarosite_i30e-20a0	NH4_Jarosite_i30e0a0	NH4_Jarosite_i30e20a0	NH4_Jarosite_i30e40a0	NH4_Jarosite_i30e60a0	NH4_Jarosite_i30e70a0	NH4_Jarosite_i60e-70a0	NH4_Jarosite_i60e-40a0	NH4_Jarosite_i60e-20a0	NH4_Jarosite_i60e0a0	NH4_Jarosite_i60e20a0	NH4_Jarosite_i60e40a0	NH4_Jarosite_i60e60a0	NH4_Jarosite_i60e70a0
400	0.7675617934782607	0.7284335189411254	0.6763975573068163	0.6802371451459333	0.6880514666666667	0.6591412566927037	0.7079059880478087	0.7483374436090225	0.7679313736654804	0.769650424341573	0.7183834599616123	0.6806706063341398	0.6853594323144104	0.6584714196965683	0.7205607981136058	0.7462916455696202	0.8474549875583054	0.790613280286498	0.7462676842105262	0.706020125	0.6908653610999999	0.710293	0.6509001299878252	0.7348030695727513	0.8730246217314462
410	0.8447193478260868	0.8061499126094971	0.7606995505950672	0.7702752760191331	0.7711560266666666	0.7389969196712446	0.7886418725099601	0.8015717293233082	0.8610910391459073	0.8486494794101124	0.8140529203071016	0.7658826484782177	0.7722776593886462	0.7420718517572578	0.794264082844907	0.8205691139240506	0.9136903974505646	0.8709132643038381	0.8265518947368421	0.791408158203125	0.7774937882999999	0.79012	0.7047257024348144	0.7790142263872439	0.9179824556234376
420	0.8848062499999999	0.852052230325392	0.806985822290852	0.8203747728962665	0.8223866933333334	0.7833094067742489	0.8313796414342629	0.8384123909774436	0.8994720355871884	0.8973070948516852	0.8589298265642994	0.8213346088480921	0.8288770480349347	0.7865960656291455	0.8443555461015614	0.8610815189873419	0.9563055479087877	0.9067191524345171	0.8744731228070176	0.83810990625	0.8292004353	0.837293	0.7418010570128746	0.8115429823896227	0.9480575968666787
430	0.9076661413043475	0.8666978947027673	0.8188174704067264	0.8346383509087332	0.8354592399999999	0.7968586792557939	0.8427398605577689	0.8530819849624061	0.9118433167259784	0.9101299901258426	0.8713119844145872	0.8277240984050136	0.8356518078602621	0.7969592171533877	0.8559802622788104	0.8723311392405063	0.9762883925628486	0.9173110382873624	0.8863692280701754	0.8503452656249999	0.83920172295	0.849065	0.7507288043882575	0.8193434360755493	0.9525877775731082
440	0.9107319565217389	0.8737681447695058	0.8254825254791032	0.8405159340514664	0.84282044	0.8034268345107296	0.8490481354581674	0.8646215338345865	0.9152987259786476	0.9178012971808988	0.8769613821880998	0.8364289223239681	0.8443670305676856	0.8043898048760616	0.8607115096496654	0.8749174683544303	0.9812908168880617	0.9262542376902657	0.8930982456140352	0.8587626718750001	0.8482113067499999	0.856697	0.7565798794516888	0.8242839449822938	0.9612951612803577
450	0.9191198369565216	0.881198055383117	0.8331018747941703	0.8492938361930664	0.8489250000000002	0.8092122257433476	0.8552212549800796	0.8697946466165414	0.9245830391459072	0.9241467122528089	0.8827199322840692	0.839154945814485	0.849903327510917	0.8085786261151718	0.8661665258203718	0.8806025316455697	0.9875877625606853	0.9245977652358377	0.8981269473684211	0.86356767578125	0.8527455351	0.862761	0.7599638037893957	0.8268123621708615	0.963386914367425
460	0.9311404347826086	0.8912603533041851	0.8441032669127354	0.8606417061776666	0.86152836	0.8191458739313303	0.8663039960159362	0.8777123007518798	0.9343955871886119	0.9358198023842697	0.8935851788867561	0.8519240049010703	0.8601042969432314	0.8198013222019428	0.8764315257167286	0.8905377215189875	0.9987248978174894	0.9364110805424476	0.9078444912280701	0.8735826796875	0.8627143411499999	0.871594	0.7675670458105105	0.8326560552655696	0.9686032405117991
470	0.9356828804347824	0.8976358744513222	0.8508243392572198	0.8694411529598665	0.8686103066666667	0.8262535281991414	0.8726214860557769	0.8887313684210527	0.9422325978647687	0.9415772131853932	0.9010361000383876	0.8571478912551689	0.8680214672489083	0.8252395945302489	0.88223177052	0.8965346835443038	1.002159798886244	0.941180008290214	0.9135020350877193	0.8790887949218751	0.8683194472499999	0.87751	0.7704435891002814	0.8361915186692356	0.9703023959467093
480	0.9438528804347824	0.9079922537882096	0.86066037205426	0.8796235604815331	0.8785063466666667	0.8358330688532188	0.8818611992031872	0.8940824060150376	0.9536909181494662	0.9515942485078651	0.9108506280230326	0.8677762084594629	0.8782418515283843	0.8358565256142424	0.8917013313448326	0.9047432911392403	1.012148983492709	0.9500716254133966	0.9229651929824562	0.889765224609375	0.8779187750999998	0.8859359999999999	0.7782511121979794	0.8410938063499946	0.9766713023542971
490	0.9523553804347824	0.9133267062298674	0.8657909539942602	0.8856468264321331	0.8872237733333334	0.8416802572454933	0.8873063227091633	0.9003588571428571	0.9648520427046262	0.9576430411044944	0.9172528707869482	0.8760693512472079	0.8868865676855896	0.8433026707045638	0.8971987440142752	0.9089731645569621	1.019031093093332	0.9551218225732251	0.9294968070175439	0.898147015625	0.8852322103499999	0.893425	0.7820012477339509	0.8454942327156385	0.9804099845830977
500	0.9479306521739128	0.9100405769597182	0.8633221927878028	0.8813932988165331	0.88071676	0.8380832701905579	0.8832864741035857	0.894242947368421	0.9533754021352312	0.9542858616404494	0.9144903989251439	0.870117334892367	0.8805450655021834	0.8379927466593503	0.8936828629405205	0.9052516455696202	1.014446003653671	0.9530342001203763	0.9253279298245615	0.8922481152343751	0.8804898967499999	0.888513	0.781023854127698	0.8435316558509008	0.9786532001350267
510	0.9500681521739128	0.9111000897958064	0.8642104666740807	0.8827598445917332	0.8823686666666667	0.8393643351193132	0.8843984342629483	0.8967062857142858	0.9574587900355871	0.9561421104168539	0.9150402409980807	0.8705915121953025	0.8828033187772927	0.8387395003064338	0.894221904138736	0.9077458227848101	1.013892167813595	0.9561038323890406	0.9290470526315789	0.8939016796875001	0.8830478227499999	0.89032	0.7818252006273021	0.8449491647972357	0.9801920748770837
520	0.961275054347826	0.921614268916792	0.8756559957357848	0.8946627455555999	0.8945048933333334	0.849989522951073	0.894120406374502	0.9064083007518797	0.9669924626334518	0.9662891145977528	0.9253923696737044	0.8821949680790647	0.8925311790393013	0.8494526926027466	0.9038418715900371	0.9149832911392405	1.023531149151486	0.9648543281809117	0.9381927368421052	0.904438701171875	0.8928572659499999	0.900025	0.7880698904480519	0.8495157704062952	0.9863718860852383
530	0.9715381521739129	0.9322042739080587	0.885585057216861	0.9059654743884665	0.9059737866666666	0.8601360280223175	0.9051048525896415	0.9163403909774436	0.9769546263345193	0.9768815765595505	0.9358699725143954	0.8930663259511813	0.9060061048034934	0.8601153234542048	0.9145712140915985	0.9274258227848102	1.033610961440872	0.9738714946264334	0.9468723859649123	0.9140568496093751	0.9031559632499999	0.909703	0.7948136572079334	0.8547213352062877	0.9909281799382561
540	0.9773599999999999	0.940590205291564	0.8920910632487893	0.913057764886933	0.9124315200000001	0.8669376392137339	0.9132213426294822	0.9225616240601504	0.985164149466192	0.9863064150674157	0.942665979731286	0.899188966774861	0.9124753362445416	0.866139914075729	0.920090834450855	0.9309437974683543	1.038876317932586	0.9786199841124239	0.9535729122807017	0.920032068359375	0.9088737399	0.914712	0.7991317937861114	0.8579992207826596	0.9929307881455904
550	0.9799559782608696	0.941159923992594	0.8953180582455604	0.9151711915362667	0.9164498933333334	0.8694271819313304	0.913770155378486	0.9247151278195489	0.9881310177935941	0.9873252032157304	0.9454182504414588	0.9015082691477972	0.9147826375545852	0.8689810783423678	0.9228122858935317	0.9327858227848101	1.04285498509887	0.9818083529495019	0.9564535789473685	0.92290062109375	0.9123025788	0.917543	0.8009902533364887	0.8592530431742299	0.9942004273417869
560	0.9788934239130432	0.9401526695265645	0.893325443852018	0.9145463969588664	0.9141286	0.8678459593699569	0.9124769641434264	0.9237733533834587	0.9864791387900355	0.9854825802067415	0.9437360805374281	0.9006045546645872	0.9140387423580786	0.868604784512392	0.9220259317860222	0.9316840506329115	1.039611409138505	0.9814930197678131	0.9557433333333335	0.9220244863281251	0.9110763984	0.916562	0.800482872288553	0.8582775710153805	0.9936502503567685
570	0.9740587499999999	0.9352096425233838	0.888947093851749	0.9084923529502664	0.9085661199999999	0.8629316138163089	0.9073287729083666	0.9192618345864662	0.9811845765124553	0.9808938409955056	0.9383060075239923	0.8947418185550691	0.9080007248908298	0.8619423418173172	0.9158955999568773	0.9272010126582279	1.035076668411579	0.9804312034060141	0.9511592982456141	0.916805328125	0.9058996434	0.912165	0.7970333454912931	0.8552065785970611	0.9903122698601012
580	0.9670752173913042	0.9263718299399608	0.8801453799718387	0.9000632687993332	0.8984893866666668	0.853889610360515	0.8984822390438247	0.9099780451127819	0.9747958861209962	0.9712730010640449	0.9286577583109406	0.8853644167880175	0.897842672489083	0.8527177951377818	0.9063816237524164	0.91961417721519	1.027017517793259	0.9717595409095654	0.9420522807017544	0.9083431484375001	0.8973590127	0.903822	0.7910602000284402	0.8504447123769883	0.9853543738216197
590	0.9532909239130434	0.9134342969917525	0.8662390921711209	0.8845870353016665	0.8844723066666667	0.840984793972532	0.8858697848605578	0.8978576842105264	0.9588297580071173	0.958103172788764	0.914862740959693	0.8715944269510935	0.8832794934497816	0.839837267061066	0.8931145479693681	0.9072496202531645	1.013878741490199	0.9613652249205561	0.9306964912280703	0.89575977734375	0.8835421521	0.8907310000000001	0.7820444290997328	0.8422412740257792	0.978746847281413
